,Unnamed: 0,Crop_OpenAg,County,HR_NAME,ACRES,Neighboring Counties,Neighboring HR,usda crop,price_2020,yield_2020
740,901,Truck,Napa,Sacramento River,1.89657214,"['Sonoma', 'Solano', 'Yolo', 'Lake']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
741,902,Truck,Napa,San Francisco Bay,20.10047409,"['Sonoma', 'Solano', 'Yolo', 'Lake']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
742,903,Truck,Nevada,Sacramento River,60.22023149,"['Sierra', 'Placer', 'Yuba']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
743,904,Truck,Orange,South Coast,622.07901627,"['Los Angeles', 'San Diego', 'San Bernardino', 'Riverside']","['Central Coast', 'Colorado River', 'South Lahontan', 'Tulare Lake']",,,
744,905,Truck,Placer,Sacramento River,118.42375379,"['Sacramento', 'El Dorado', 'Yuba', 'Nevada', 'Sutter']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
745,906,Truck,Riverside,Colorado River,11250.34436528,"['San Diego', 'San Bernardino', 'Orange', 'Imperial']","['South Coast', 'South Lahontan']",,,
746,907,Truck,Riverside,South Coast,2048.14147619,"['San Diego', 'San Bernardino', 'Orange', 'Imperial']","['South Coast', 'South Lahontan']",,,
747,908,Truck,Sacramento,Sacramento River,497.99222961,"['Placer', 'Solano', 'Contra Costa', 'El Dorado', 'Yolo', 'San Joaquin', 'Sutter', 'Amador']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
748,909,Truck,Sacramento,San Joaquin River,405.55446298,"['Placer', 'Solano', 'Contra Costa', 'El Dorado', 'Yolo', 'San Joaquin', 'Sutter', 'Amador']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
749,910,Truck,San Benito,Central Coast,5066.09088706,"['Monterey', 'Fresno', 'Santa Clara', 'Merced', 'Santa Cruz']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
750,911,Truck,San Benito,Tulare Lake,115.88869178,"['Monterey', 'Fresno', 'Santa Clara', 'Merced', 'Santa Cruz']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
751,912,Truck,San Bernardino,Colorado River,5.51645604,"['Los Angeles', 'Inyo', 'Riverside', 'Kern', 'Orange']","['Colorado River', 'North Lahontan', 'San Joaquin River', 'South Coast', 'Tulare Lake']",Peppers Bell,1724.36,15.6
752,913,Truck,San Bernardino,South Coast,492.30493387,"['Los Angeles', 'Inyo', 'Riverside', 'Kern', 'Orange']","['Colorado River', 'North Lahontan', 'San Joaquin River', 'South Coast', 'Tulare Lake']",Peppers Bell,1724.36,15.6
753,914,Truck,San Bernardino,South Lahontan,5.21982876,"['Los Angeles', 'Inyo', 'Riverside', 'Kern', 'Orange']","['Colorado River', 'North Lahontan', 'San Joaquin River', 'South Coast', 'Tulare Lake']",Peppers Bell,1724.36,15.6
754,915,Truck,San Diego,South Coast,308.67726648,"['Riverside', 'Orange', 'Imperial']","['Central Coast', 'Colorado River', 'South Lahontan', 'Tulare Lake']",Peppers Bell,,
755,916,Truck,San Joaquin,San Joaquin River,2096.85008569,"['Sacramento', 'Calaveras', 'Contra Costa', 'Alameda', 'Stanislaus', 'Amador']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Peppers Bell,512.68,18.65
756,917,Truck,San Luis Obispo,Central Coast,6937.26809914,"['Santa Barbara', 'Kings', 'Monterey', 'Kern']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
757,918,Truck,San Mateo,Central Coast,98.41845668,"['San Francisco', 'Santa Clara', 'Alameda', 'Santa Cruz']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
758,919,Truck,San Mateo,San Francisco Bay,865.2563437,"['San Francisco', 'Santa Clara', 'Alameda', 'Santa Cruz']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
759,920,Truck,Santa Barbara,Central Coast,15949.88468208,"['Ventura', 'Kern', 'San Luis Obispo']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
760,921,Truck,Santa Clara,Central Coast,3915.74137063,"['San Benito', 'Alameda', 'Merced', 'Stanislaus', 'San Mateo', 'Santa Cruz']","['Central Coast', 'North Coast', 'San Joaquin River']",Peppers Bell,392.97,36.03
761,922,Truck,Santa Clara,San Francisco Bay,335.24926094,"['San Benito', 'Alameda', 'Merced', 'Stanislaus', 'San Mateo', 'Santa Cruz']","['Central Coast', 'North Coast', 'San Joaquin River']",Peppers Bell,392.97,36.03
762,923,Truck,Santa Cruz,Central Coast,1424.94282163,"['Monterey', 'San Benito', 'Santa Clara', 'San Mateo']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
763,924,Truck,Shasta,Sacramento River,60.85536271,"['Lassen', 'Trinity', 'Modoc', 'Tehama', 'Plumas', 'Siskiyou']","['North Coast', 'North Lahontan', 'San Joaquin River']",Mint,,
764,925,Truck,Siskiyou,North Coast,279.86421026,"['Shasta', 'Trinity', 'Humboldt', 'Del Norte', 'Modoc']","['Sacramento River', 'San Francisco Bay']",Mint,45090.91,0.04
765,926,Truck,Solano,Sacramento River,791.45291949,"['Sacramento', 'Sonoma', 'Marin', 'Napa', 'Contra Costa', 'Yolo']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
766,927,Truck,Solano,San Francisco Bay,182.54119832,"['Sacramento', 'Sonoma', 'Marin', 'Napa', 'Contra Costa', 'Yolo']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
767,928,Truck,Sonoma,North Coast,629.3920721,"['Marin', 'Napa', 'Mendocino', 'Solano', 'Contra Costa', 'Lake']","['Sacramento River', 'San Francisco Bay']",,,
768,929,Truck,Sonoma,San Francisco Bay,169.85508868,"['Marin', 'Napa', 'Mendocino', 'Solano', 'Contra Costa', 'Lake']","['Sacramento River', 'San Francisco Bay']",,,
769,930,Truck,Stanislaus,San Joaquin River,1389.9491843,"['Calaveras', 'Mariposa', 'Tuolumne', 'Santa Clara', 'San Joaquin', 'Alameda', 'Merced']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",,,
770,931,Truck,Sutter,Sacramento River,408.08205262,"['Sacramento', 'Placer', 'Yolo', 'Yuba', 'Colusa', 'Butte']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
771,932,Truck,Tehama,Sacramento River,69.24772632,"['Shasta', 'Trinity', 'Mendocino', 'Butte', 'Plumas', 'Glenn']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
772,933,Truck,Trinity,North Coast,5.75060063,"['Shasta', 'Mendocino', 'Humboldt', 'Tehama', 'Siskiyou']","['Sacramento River', 'San Francisco Bay']",,,
773,934,Truck,Tulare,Tulare Lake,1427.43914658,"['Kings', 'Inyo', 'Kern', 'Fresno']","['Central Coast', 'San Joaquin River', 'South Coast', 'South Lahontan']",,,
774,935,Truck,Tuolumne,San Joaquin River,12.57939847,"['Calaveras', 'Mariposa', 'Mono', 'Alpine', 'Madera', 'Stanislaus']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",,,
775,936,Truck,Ventura,Central Coast,309.10468065,"['Santa Barbara', 'Los Angeles', 'Kern']","['Central Coast', 'Colorado River', 'South Lahontan', 'Tulare Lake']",Peppers Bell,412.06,54.0
776,937,Truck,Ventura,South Coast,14293.097915,"['Santa Barbara', 'Los Angeles', 'Kern']","['Central Coast', 'Colorado River', 'South Lahontan', 'Tulare Lake']",Peppers Bell,412.06,54.0
777,938,Truck,Yolo,Sacramento River,4130.33059958,"['Sacramento', 'Napa', 'Solano', 'Colusa', 'Sutter', 'Lake']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
778,939,Truck,Yuba,Sacramento River,129.733582,"['Sierra', 'Placer', 'Nevada', 'Butte', 'Sutter', 'Plumas']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
779,940,Walnuts,Alameda,San Francisco Bay,39.82636163,"['San Francisco', 'Contra Costa', 'Santa Clara', 'San Joaquin', 'Stanislaus', 'San Mateo']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
780,941,Walnuts,Amador,San Joaquin River,460.68174416,"['Sacramento', 'Calaveras', 'Alpine', 'El Dorado', 'San Joaquin']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Walnuts English,1599.06,1.0
781,942,Walnuts,Butte,Sacramento River,53581.56502505,"['Yuba', 'Colusa', 'Tehama', 'Sutter', 'Plumas', 'Glenn']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1196.52,2.01
782,943,Walnuts,Calaveras,San Joaquin River,886.83139776,"['Tuolumne', 'Alpine', 'San Joaquin', 'Stanislaus', 'Amador']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Walnuts English,,
783,944,Walnuts,Colusa,Sacramento River,23803.93626148,"['Yolo', 'Butte', 'Sutter', 'Lake', 'Glenn']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1290.2,2.55
784,945,Walnuts,Contra Costa,San Francisco Bay,110.16329283,"['Sacramento', 'Sonoma', 'San Francisco', 'Marin', 'Solano', 'San Joaquin', 'Alameda']","['Central Coast', 'North Coast', 'San Joaquin River']",Walnuts English,1286.11,2.05
785,946,Walnuts,Contra Costa,San Joaquin River,562.94829156,"['Sacramento', 'Sonoma', 'San Francisco', 'Marin', 'Solano', 'San Joaquin', 'Alameda']","['Central Coast', 'North Coast', 'San Joaquin River']",Walnuts English,1286.11,2.05
786,947,Walnuts,El Dorado,Sacramento River,40.16602595,"['Sacramento', 'Placer', 'Alpine', 'Amador']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,3231.71,0.65
787,948,Walnuts,El Dorado,San Joaquin River,157.87141771,"['Sacramento', 'Placer', 'Alpine', 'Amador']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,3231.71,0.65
788,949,Walnuts,Fresno,San Joaquin River,114.41879393,"['Kings', 'Monterey', 'Inyo', 'Mono', 'San Benito', 'Madera', 'Merced', 'Tulare']","['Central Coast', 'San Joaquin River', 'South Coast', 'South Lahontan']",Walnuts English,1337.99,1.84
789,950,Walnuts,Fresno,Tulare Lake,10019.49920568,"['Kings', 'Monterey', 'Inyo', 'Mono', 'San Benito', 'Madera', 'Merced', 'Tulare']","['Central Coast', 'San Joaquin River', 'South Coast', 'South Lahontan']",Walnuts English,1337.99,1.84
790,951,Walnuts,Glenn,Sacramento River,35825.87902314,"['Mendocino', 'Colusa', 'Tehama', 'Butte', 'Lake']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1009.83,2.59
791,952,Walnuts,Kern,Tulare Lake,1420.77431883,"['Santa Barbara', 'Ventura', 'Los Angeles', 'Kings', 'Inyo', 'San Bernardino', 'Tulare', 'San Luis Obispo']","['Central Coast', 'San Joaquin River', 'South Coast', 'South Lahontan']",Walnuts English,1216.67,1.33
792,953,Walnuts,Kings,Tulare Lake,18775.74291635,"['Monterey', 'Kern', 'Fresno', 'Tulare', 'San Luis Obispo']","['Central Coast', 'San Joaquin River', 'South Coast', 'South Lahontan']",Walnuts English,1301.2,2.15
793,954,Walnuts,Lake,Sacramento River,4958.54352561,"['Sonoma', 'Napa', 'Mendocino', 'Yolo', 'Colusa', 'Glenn']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,903.45,0.33
794,955,Walnuts,Madera,San Joaquin River,3174.98037955,"['Mariposa', 'Mono', 'Tuolumne', 'Fresno', 'Merced']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Walnuts English,1685.93,1.65
795,956,Walnuts,Marin,San Francisco Bay,6.5375841900000005,"['Sonoma', 'San Francisco', 'Solano', 'Contra Costa']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
796,957,Walnuts,Mendocino,North Coast,138.3736279,"['Sonoma', 'Trinity', 'Humboldt', 'Tehama', 'Lake', 'Glenn']","['Sacramento River', 'San Francisco Bay']",,,
797,958,Walnuts,Merced,San Joaquin River,9309.93041792,"['Mariposa', 'San Benito', 'Fresno', 'Madera', 'Santa Clara', 'Stanislaus']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Walnuts English,1454.66,1.75
798,959,Walnuts,Monterey,Central Coast,371.6524428,"['Kings', 'San Benito', 'Fresno', 'Santa Cruz', 'San Luis Obispo']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
799,960,Walnuts,Napa,Sacramento River,24.79109992,"['Sonoma', 'Solano', 'Yolo', 'Lake']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
800,961,Walnuts,Napa,San Francisco Bay,65.76162468,"['Sonoma', 'Solano', 'Yolo', 'Lake']","['Central Coast', 'North Coast', 'San Joaquin River']",,,
801,962,Walnuts,Nevada,Sacramento River,7.1308234,"['Sierra', 'Placer', 'Yuba']","['North Coast', 'North Lahontan', 'San Joaquin River']",,,
802,963,Walnuts,Placer,Sacramento River,3698.9661329,"['Sacramento', 'El Dorado', 'Yuba', 'Nevada', 'Sutter']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1879.14,2.01
803,964,Walnuts,Sacramento,Sacramento River,738.68217575,"['Placer', 'Solano', 'Contra Costa', 'El Dorado', 'Yolo', 'San Joaquin', 'Sutter', 'Amador']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1680.08,1.9
804,965,Walnuts,Sacramento,San Joaquin River,1487.24857764,"['Placer', 'Solano', 'Contra Costa', 'El Dorado', 'Yolo', 'San Joaquin', 'Sutter', 'Amador']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1680.08,1.9
805,966,Walnuts,San Benito,Central Coast,1515.20797672,"['Monterey', 'Fresno', 'Santa Clara', 'Merced', 'Santa Cruz']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",Walnuts English,1421.31,0.45
806,967,Walnuts,San Joaquin,San Joaquin River,70053.27207837,"['Sacramento', 'Calaveras', 'Contra Costa', 'Alameda', 'Stanislaus', 'Amador']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Walnuts English,1422.6,2.08
807,968,Walnuts,San Luis Obispo,Central Coast,2024.01244233,"['Santa Barbara', 'Kings', 'Monterey', 'Kern']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",Walnuts English,1449.93,0.47
808,969,Walnuts,Santa Barbara,Central Coast,437.84491355,"['Ventura', 'Kern', 'San Luis Obispo']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
809,970,Walnuts,Santa Clara,Central Coast,351.85978043,"['San Benito', 'Alameda', 'Merced', 'Stanislaus', 'San Mateo', 'Santa Cruz']","['Central Coast', 'North Coast', 'San Joaquin River']",Walnuts English,1523.12,1.2
810,971,Walnuts,Santa Clara,San Francisco Bay,280.9175227,"['San Benito', 'Alameda', 'Merced', 'Stanislaus', 'San Mateo', 'Santa Cruz']","['Central Coast', 'North Coast', 'San Joaquin River']",Walnuts English,1523.12,1.2
811,972,Walnuts,Santa Cruz,Central Coast,54.20860262,"['Monterey', 'San Benito', 'Santa Clara', 'San Mateo']","['San Francisco Bay', 'San Joaquin River', 'South Coast', 'Tulare Lake']",,,
812,973,Walnuts,Shasta,Sacramento River,1430.79584072,"['Lassen', 'Trinity', 'Modoc', 'Tehama', 'Plumas', 'Siskiyou']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1340.82,1.4
813,974,Walnuts,Solano,Sacramento River,11959.6260206,"['Sacramento', 'Sonoma', 'Marin', 'Napa', 'Contra Costa', 'Yolo']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1148.93,1.83
814,975,Walnuts,Solano,San Francisco Bay,182.88995436,"['Sacramento', 'Sonoma', 'Marin', 'Napa', 'Contra Costa', 'Yolo']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1148.93,1.83
815,976,Walnuts,Sonoma,North Coast,109.20141824,"['Marin', 'Napa', 'Mendocino', 'Solano', 'Contra Costa', 'Lake']","['Sacramento River', 'San Francisco Bay']",,,
816,977,Walnuts,Sonoma,San Francisco Bay,32.04346416,"['Marin', 'Napa', 'Mendocino', 'Solano', 'Contra Costa', 'Lake']","['Sacramento River', 'San Francisco Bay']",,,
817,978,Walnuts,Stanislaus,San Joaquin River,34933.45368129,"['Calaveras', 'Mariposa', 'Tuolumne', 'Santa Clara', 'San Joaquin', 'Alameda', 'Merced']","['Central Coast', 'North Lahontan', 'Sacramento River', 'San Francisco Bay', 'South Lahontan', 'Tulare Lake']",Walnuts English,1400.0,1.94
818,979,Walnuts,Sutter,Sacramento River,39530.31723938,"['Sacramento', 'Placer', 'Yolo', 'Yuba', 'Colusa', 'Butte']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1207.17,1.68
819,980,Walnuts,Tehama,Sacramento River,29587.01942161,"['Shasta', 'Trinity', 'Mendocino', 'Butte', 'Plumas', 'Glenn']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1231.19,2.12
820,981,Walnuts,Tulare,Tulare Lake,40361.31098475,"['Kings', 'Inyo', 'Kern', 'Fresno']","['Central Coast', 'San Joaquin River', 'South Coast', 'South Lahontan']",Walnuts English,1300.0,2.05
821,982,Walnuts,Ventura,South Coast,131.33127438,"['Santa Barbara', 'Los Angeles', 'Kern']","['Central Coast', 'Colorado River', 'South Lahontan', 'Tulare Lake']",,,
822,983,Walnuts,Yolo,Sacramento River,17619.46128224,"['Sacramento', 'Napa', 'Solano', 'Colusa', 'Sutter', 'Lake']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1450.0,1.3
823,984,Walnuts,Yuba,Sacramento River,17019.75071868,"['Sierra', 'Placer', 'Nevada', 'Butte', 'Sutter', 'Plumas']","['North Coast', 'North Lahontan', 'San Joaquin River']",Walnuts English,1118.39,2.0
